Cantidad (en UM de inventario),VentaNeta,CodCliente,Número de documento,ItemCode,CodVendedor,Código de almacén de línea,Fecha,Descripción del artículo,CanalDeVenta,Kilombos
10,63445,C13458537,1044935,260502409101,4,B30,2-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77150037,1045523,260502409101,4,B30,10-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C11451611,1045858,260502409101,4,B30,16-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C13458537,1046470,260502409101,4,B30,25-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76542343,1046790,260502409101,4,B30,1-Dec-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C13458537,1049470,260502409101,4,B30,12-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76914190,1049661,260502409101,4,B30,14-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63026.9917,C76825371,1050230,260502409101,4,B30,26-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63444,C76542343,1050225,260502409101,4,B30,26-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76542343,1050933,260502409101,4,B30,9-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C76673944,1050994,260502409101,4,B30,9-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C11451611,1052556,260502409101,4,B30,10-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C77061417,1052603,260502409101,4,B30,11-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77271001,1053802,260502409101,4,B30,31-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77122164,1054217,260502409101,4,B30,7-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76673944,1054961,260502409101,4,B30,16-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77061417,1056350,260502409101,4,B30,6-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63027,C76825371,1057821,260502409101,4,B30,25-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C11451611,1058229,260502409101,4,B30,27-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C14569812,1058547,260502409101,4,B30,31-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76542343,1059904,260502409101,4,B30,10-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1060373,260502409101,4,B30,15-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C11451611,1060393,260502409101,4,B30,15-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C12841651,1060671,260502409101,4,B30,17-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1061083,260502409101,4,B30,23-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77061417,1061925,260502409101,4,B30,30-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1062633,260502409101,4,B30,8-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1063538,260502409101,4,B30,20-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C14569812,1063937,260502409101,4,B30,23-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77271001,1065560,260502409101,4,B30,9-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1065592,260502409101,4,B30,10-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C14569812,1066403,260502409101,4,B30,17-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1066895,260502409101,4,B30,24-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77271001,1067081,260502409101,4,B30,25-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60504,C9204984,1067453,260502409101,4,B30,30-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60504,C76792468,1067877,260502409101,4,B30,2-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1068208,260502409101,4,B30,7-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76673944,1068599,260502409101,4,B30,9-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76391592,1069334,260502409101,4,B30,21-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C11451611,1070573,260502409101,4,B30,5-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77186079,1070883,260502409101,4,B30,6-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1071018,260502409101,4,B30,7-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77271001,1071609,260502409101,4,B30,14-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77061417,1071812,260502409101,4,B30,19-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1072333,260502409101,4,B30,26-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76673944,1073973,260502409101,4,B30,17-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C14569812,1074150,260502409101,4,B30,19-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60503,C76825371,1074469,260502409101,4,B30,25-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C15486149,1036013,260502409101,11,B30,25-May-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76371937,1036399,260502409101,11,B30,2-Jun-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C76371937,1038782,260502409101,11,B30,21-Jul-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76446277,1041451,260502409101,11,B30,3-Sep-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76371937,1042486,260502409101,11,B30,22-Sep-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76446277,1043178,260502409101,11,B30,2-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77054855,1043516,260502409101,11,B30,8-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C15486149,1043711,260502409101,11,B30,13-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1043952,260502409101,11,B30,15-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C12245469,1044226,260502409101,11,B30,21-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76371937,1045946,260502409101,11,B30,17-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77086135,1046582,260502409101,11,B30,26-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C12245469,1046871,260502409101,11,B30,1-Dec-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C76371937,1047980,260502409101,11,B30,21-Dec-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C76371937,1049430,260502409101,11,B30,12-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,T00000665,1051152,260502409101,11,B30,12-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76856428,1052825,260502409101,11,B30,16-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,77210285,1056858,260502409101,11,B30,13-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C15486149,1057441,260502409101,11,B30,19-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77254683,1060560,260502409101,11,B30,16-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C15486149,1061968,260502409101,11,B30,1-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77196507,1062418,260502409101,11,B30,6-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77196507,1065226,260502409101,11,B30,5-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C15486149,1065482,260502409101,11,B30,8-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67226,C76371937,1066595,260502409101,11,B30,19-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76371937,1067176,260502409101,11,B30,26-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C15486149,1068335,260502409101,11,B30,8-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67226,C15486149,1070609,260502409101,11,B30,5-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C15486149,1074340,260502409101,11,B30,23-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77196507,1074517,260502409101,11,B30,25-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445.82269,C77115739,1037485,260502409101,38,B30,22-Jun-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,T00000339,1038072,260502409101,38,B30,6-Jul-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63444,C16823178,1040563,260502409101,38,B30,20-Aug-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76992217,1040811,260502409101,38,B30,25-Aug-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76992217,1041226,260502409101,38,B30,1-Sep-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C16823178,1042227,260502409101,38,B30,15-Sep-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,T00000339,1042410,260502409101,38,B30,21-Sep-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76992217,1042645,260502409101,38,B30,24-Sep-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76992217,1043070,260502409101,38,B30,1-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C18348938,1043080,260502409101,38,B30,1-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76992217,1044150,260502409101,38,B30,20-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C7134890,1044543,260502409101,38,B30,27-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,T00000339,1047445,260502409101,38,B30,11-Dec-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C18113832,1048447,260502409101,38,B30,30-Dec-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C12245469,1050080,260502409101,38,B30,21-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63446,C77211608,1050948,260502409101,38,B30,9-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C76992217,1050953,260502409101,38,B30,9-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,T00000339,1052564,260502409101,38,B30,10-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,70030,C13266572,1053757,260502409101,38,B30,30-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77115739,1061325,260502409101,38,B30,24-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77115739,1062783,260502409101,38,B30,9-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77233679,1062974,260502409101,38,B30,12-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77010062,1063732,260502409101,38,B30,21-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77215065,1065354,260502409101,38,B30,6-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C18411007,1065646,260502409101,38,B30,10-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C7134890,1067293,260502409101,38,B30,27-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60504,C12245469,1067650,260502409101,38,B30,31-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60504,C77115739,1067582,260502409101,38,B30,31-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60504,C76992217,1067871,260502409101,38,B30,2-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60504,C76354840,1068258,260502409101,38,B30,7-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76992217,1068584,260502409101,38,B30,9-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77010062,1068934,260502409101,38,B30,13-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C18411007,1069529,260502409101,38,B30,22-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76992217,1069616,260502409101,38,B30,23-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76992217,1070220,260502409101,38,B30,30-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,T00000402,1070890,260502409101,38,B30,6-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76992217,1071031,260502409101,38,B30,7-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76992217,1071494,260502409101,38,B30,14-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C76992217,1071853,260502409101,38,B30,19-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77010062,1073403,260502409101,38,B30,9-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1048341,260502409101,38,B30,29-Dec-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1050409,260502409101,38,B30,28-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1051549,260502409101,38,B30,22-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1052247,260502409101,38,B30,4-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1053691,260502409101,38,B30,29-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1055249,260502409101,38,B30,21-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1057255,260502409101,38,B30,18-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,63445,C77137814,1058130,260502409101,38,B30,26-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1061092,260502409101,38,B30,23-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1062668,260502409101,38,B30,8-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1063839,260502409101,38,B30,22-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1064936,260502409101,38,B30,3-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1066279,260502409101,38,B30,16-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,60504,C77137814,1068251,260502409101,38,B30,7-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1069598,260502409101,38,B30,23-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1070822,260502409101,38,B30,6-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1071829,260502409101,38,B30,19-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1072884,260502409101,38,B30,2-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1073848,260502409101,38,B30,16-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
10,67227,C77137814,1074961,260502409101,38,B30,2-Dec-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,10
30,190336,C76673944,1059664,260502409101,4,B30,8-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,201681,C76673944,1065278,260502409101,4,B30,5-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,190338.5417,C76855936,1044130,260502409101,42,B30,19-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,190336,C78864520,1053448,260502409101,11,B30,25-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,190336,C78864520,1055088,260502409101,11,B30,20-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,190336,C78864520,1055360,260502409101,11,B30,22-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,201681,C78864520,1062400,260502409101,11,B30,6-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,201681,C78864520,1063782,260502409101,11,B30,21-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,201681,C78864520,1064786,260502409101,11,B30,2-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,201681,C76446277,1066733,260502409101,11,B30,20-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
30,201682,C77037646,1072067,260502409101,11,B30,21-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,30
15,95169,C11451611,1036659,260502409101,4,B30,5-Jun-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,94541,C7104239,1040438,260502409101,3,B30,19-Aug-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C18348938,1044322,260502409101,38,B30,22-Oct-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,T00000339,1045444,260502409101,38,B30,9-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95169,C18348938,1046595,260502409101,38,B30,26-Nov-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C12245469,1050411,260502409101,38,B30,28-Jan-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C7134890,1050955,260502409101,38,B30,9-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C7134890,1051692,260502409101,38,B30,24-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C7134890,1053754,260502409101,38,B30,30-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C13458537,1053741,260502409101,4,B30,30-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C77271001,1055096,260502409101,4,B30,20-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C12245469,1055993,260502409101,38,B30,4-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C18348938,1057861,260502409101,38,B30,25-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,T00000339,1058895,260502409101,38,B30,1-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C77222055-3,1061921,260502409101,62,B30,30-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,T00001204,1064018,260502409101,62,B30,23-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C16613628,1064108,260502409101,4,B30,26-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,T00000411,1064628,260502409101,62,B30,30-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C76914190,1064691,260502409101,4,B30,30-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100841,T00001204,1065857,260502409101,62,B30,11-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C77222055-3,1066347,260502409101,62,B30,17-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,90756,C77222055-3,1067580,260502409101,62,B30,31-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C77222055-3,1068715,260502409101,62,B30,10-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,T00001204,1069419,260502409101,62,B30,21-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100841,C76391592,1070554,260502409101,4,B30,5-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100845,C7104239,1071255,260502409101,3,B30,12-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C11451611,1072396,260502409101,4,B30,26-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,T00001204,1073739,260502409101,62,B30,12-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100845,C7104239,1074734,260502409101,3,B30,29-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95169,C15486149,1042017,260502409101,11,B30,11-Sep-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C77196507,1051024,260502409101,11,B30,10-Feb-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C76446277,1054868,260502409101,11,B30,15-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C76446277,1055399,260502409101,11,B30,23-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95169,C77196507,1056313,260502409101,11,B30,6-May-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,95168,C77196507,1059476,260502409101,11,B30,7-Jun-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C77254683,1068756,260502409101,11,B30,10-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100841,C77196507,1069669,260502409101,11,B30,23-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C76371937,1069885,260502409101,11,B30,28-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
15,100840,C76371937,1074757,260502409101,11,B30,30-Nov-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,15
20,126891,C15486149,1038168,260502409101,11,B30,7-Jul-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126891,C15486149,1046841,260502409101,11,B30,1-Dec-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126891,C76446277,1052049,260502409101,11,B30,2-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126891,C78864520,1052086,260502409101,11,B30,3-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126890,C76371937,1052441,260502409101,11,B30,9-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126891,C76371937,1053728,260502409101,11,B30,30-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126891,C76446277,1053760,260502409101,11,B30,30-Mar-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126891,77210285,1054206,260502409101,11,B30,7-Apr-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,134454,C76446277,1062975,260502409101,11,B30,12-Jul-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,134454,C76371937,1064892,260502409101,11,B30,3-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,134454,C76446277,1065530,260502409101,11,B30,9-Aug-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,121008,C76446277,1068134,260502409101,11,B30,6-Sep-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,134454,C78864520,1071318,260502409101,11,B30,12-Oct-21,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,121007,C76855936,1022575,260502409101,4,B30,11-Jul-19,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,121009,C13458537,1024098,260502409101,4,B30,19-Aug-19,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
20,126891.1886,C77026927,1037357,260502409101,59,B30,18-Jun-20,Mani Cubierta Chocolate Leche Bl. 5Kg,Televenta,20
